dataset	labelset	labelset_rank	label	iri
Whole Mouse Brain Taxonomy	cluster	0	5048 PARN-MDRNd-NTS Gbx2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5048
Whole Mouse Brain Taxonomy	cluster	0	5045 PARN-MDRNd-NTS Gbx2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5045
Whole Mouse Brain Taxonomy	cluster	0	5046 PARN-MDRNd-NTS Gbx2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5046
Whole Mouse Brain Taxonomy	cluster	0	5049 PARN-MDRNd-NTS Gbx2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5049
Whole Mouse Brain Taxonomy	cluster	0	5040 PARN-MDRNd-NTS Gbx2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5040
Whole Mouse Brain Taxonomy	cluster	0	5043 PARN-MDRNd-NTS Gbx2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5043
Whole Mouse Brain Taxonomy	cluster	0	5044 PARN-MDRNd-NTS Gbx2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5044
Whole Mouse Brain Taxonomy	cluster	0	5041 PARN-MDRNd-NTS Gbx2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5041
Whole Mouse Brain Taxonomy	cluster	0	5042 PARN-MDRNd-NTS Gbx2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5042
Whole Mouse Brain Taxonomy	cluster	0	5058 PARN-MDRNd-NTS Gbx2 Gly-Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5058
Whole Mouse Brain Taxonomy	cluster	0	5059 PARN-MDRNd-NTS Gbx2 Gly-Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5059
Whole Mouse Brain Taxonomy	cluster	0	5056 PARN-MDRNd-NTS Gbx2 Gly-Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5056
Whole Mouse Brain Taxonomy	cluster	0	5057 PARN-MDRNd-NTS Gbx2 Gly-Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5057
Whole Mouse Brain Taxonomy	cluster	0	5050 PARN-MDRNd-NTS Gbx2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5050
Whole Mouse Brain Taxonomy	cluster	0	5051 PARN-MDRNd-NTS Gbx2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5051
Whole Mouse Brain Taxonomy	cluster	0	5054 PARN-MDRNd-NTS Gbx2 Gly-Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5054
Whole Mouse Brain Taxonomy	cluster	0	5055 PARN-MDRNd-NTS Gbx2 Gly-Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5055
Whole Mouse Brain Taxonomy	cluster	0	5052 PARN-MDRNd-NTS Gbx2 Gly-Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5052
Whole Mouse Brain Taxonomy	cluster	0	5053 PARN-MDRNd-NTS Gbx2 Gly-Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5053
Whole Mouse Brain Taxonomy	cluster	0	5069 IRN Dmbx1 Pax2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5069
Whole Mouse Brain Taxonomy	cluster	0	5067 MV Xdh Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5067
Whole Mouse Brain Taxonomy	cluster	0	5068 IRN Dmbx1 Pax2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5068
Whole Mouse Brain Taxonomy	cluster	0	5061 PARN-MDRNd-NTS Gbx2 Gly-Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5061
Whole Mouse Brain Taxonomy	cluster	0	5062 PARN-MDRNd-NTS Gbx2 Gly-Gaba_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5062
Whole Mouse Brain Taxonomy	cluster	0	5060 PARN-MDRNd-NTS Gbx2 Gly-Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5060
Whole Mouse Brain Taxonomy	cluster	0	5065 PARN-MDRNd-NTS Gbx2 Gly-Gaba_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5065
Whole Mouse Brain Taxonomy	cluster	0	5066 MV Nr4a2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5066
Whole Mouse Brain Taxonomy	cluster	0	5063 PARN-MDRNd-NTS Gbx2 Gly-Gaba_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5063
Whole Mouse Brain Taxonomy	cluster	0	5064 PARN-MDRNd-NTS Gbx2 Gly-Gaba_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5064
Whole Mouse Brain Taxonomy	cluster	0	5078 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5078
Whole Mouse Brain Taxonomy	cluster	0	5079 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5079
Whole Mouse Brain Taxonomy	cluster	0	5072 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5072
Whole Mouse Brain Taxonomy	cluster	0	5073 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5073
Whole Mouse Brain Taxonomy	cluster	0	5070 IRN Dmbx1 Pax2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5070
Whole Mouse Brain Taxonomy	cluster	0	5071 IRN Dmbx1 Pax2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5071
Whole Mouse Brain Taxonomy	cluster	0	5076 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5076
Whole Mouse Brain Taxonomy	cluster	0	5077 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5077
Whole Mouse Brain Taxonomy	cluster	0	5074 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5074
Whole Mouse Brain Taxonomy	cluster	0	5075 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5075
Whole Mouse Brain Taxonomy	cluster	0	5080 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5080
Whole Mouse Brain Taxonomy	cluster	0	5089 NTS-PARN Neurod2 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5089
Whole Mouse Brain Taxonomy	cluster	0	5083 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5083
Whole Mouse Brain Taxonomy	cluster	0	5084 NTS-PARN Neurod2 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5084
Whole Mouse Brain Taxonomy	cluster	0	5081 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5081
Whole Mouse Brain Taxonomy	cluster	0	5082 NTS-PARN Neurod2 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5082
Whole Mouse Brain Taxonomy	cluster	0	5087 NTS-PARN Neurod2 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5087
Whole Mouse Brain Taxonomy	cluster	0	5088 NTS-PARN Neurod2 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5088
Whole Mouse Brain Taxonomy	cluster	0	5085 NTS-PARN Neurod2 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5085
Whole Mouse Brain Taxonomy	cluster	0	5086 NTS-PARN Neurod2 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5086
Whole Mouse Brain Taxonomy	cluster	0	5090 NTS-PARN Neurod2 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5090
Whole Mouse Brain Taxonomy	cluster	0	5091 NTS-PARN Neurod2 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5091
Whole Mouse Brain Taxonomy	cluster	0	5094 NTS-PARN Neurod2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5094
Whole Mouse Brain Taxonomy	cluster	0	5095 NTS-PARN Neurod2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5095
Whole Mouse Brain Taxonomy	cluster	0	5092 NTS-PARN Neurod2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5092
Whole Mouse Brain Taxonomy	cluster	0	5093 NTS-PARN Neurod2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5093
Whole Mouse Brain Taxonomy	cluster	0	5098 NTS-PARN Neurod2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5098
Whole Mouse Brain Taxonomy	cluster	0	5099 NTS-PARN Neurod2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5099
Whole Mouse Brain Taxonomy	cluster	0	5096 NTS-PARN Neurod2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5096
Whole Mouse Brain Taxonomy	cluster	0	5097 NTS-PARN Neurod2 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5097
Whole Mouse Brain Taxonomy	cluster	0	5102 NTS-PARN Neurod2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5102
Whole Mouse Brain Taxonomy	cluster	0	5103 NTS-PARN Neurod2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5103
Whole Mouse Brain Taxonomy	cluster	0	5100 NTS-PARN Neurod2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5100
Whole Mouse Brain Taxonomy	cluster	0	5101 NTS-PARN Neurod2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5101
Whole Mouse Brain Taxonomy	cluster	0	5106 NTS-PARN Neurod2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5106
Whole Mouse Brain Taxonomy	cluster	0	5107 NTS-PARN Neurod2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5107
Whole Mouse Brain Taxonomy	cluster	0	5104 NTS-PARN Neurod2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5104
Whole Mouse Brain Taxonomy	cluster	0	5105 NTS-PARN Neurod2 Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5105
Whole Mouse Brain Taxonomy	cluster	0	5108 NTS-PARN Neurod2 Gly-Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5108
Whole Mouse Brain Taxonomy	cluster	0	5109 NTS-PARN Neurod2 Gly-Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5109
Whole Mouse Brain Taxonomy	cluster	0	5113 NTS-PARN Neurod2 Gly-Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5113
Whole Mouse Brain Taxonomy	cluster	0	5114 NTS-PARN Neurod2 Gly-Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5114
Whole Mouse Brain Taxonomy	cluster	0	5111 NTS-PARN Neurod2 Gly-Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5111
Whole Mouse Brain Taxonomy	cluster	0	5112 NTS-PARN Neurod2 Gly-Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5112
Whole Mouse Brain Taxonomy	cluster	0	5117 NTS-PARN Neurod2 Gly-Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5117
Whole Mouse Brain Taxonomy	cluster	0	5118 NTS-PARN Neurod2 Gly-Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5118
Whole Mouse Brain Taxonomy	cluster	0	5115 NTS-PARN Neurod2 Gly-Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5115
Whole Mouse Brain Taxonomy	cluster	0	5116 NTS-PARN Neurod2 Gly-Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5116
Whole Mouse Brain Taxonomy	cluster	0	5110 NTS-PARN Neurod2 Gly-Gaba_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5110
Whole Mouse Brain Taxonomy	cluster	0	5119 NTS-PARN Neurod2 Gly-Gaba_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5119
Whole Mouse Brain Taxonomy	cluster	0	5124 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5124
Whole Mouse Brain Taxonomy	cluster	0	5125 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5125
Whole Mouse Brain Taxonomy	cluster	0	5122 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5122
Whole Mouse Brain Taxonomy	cluster	0	5123 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5123
Whole Mouse Brain Taxonomy	cluster	0	5128 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5128
Whole Mouse Brain Taxonomy	cluster	0	5129 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5129
Whole Mouse Brain Taxonomy	cluster	0	5126 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5126
Whole Mouse Brain Taxonomy	cluster	0	5127 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5127
Whole Mouse Brain Taxonomy	cluster	0	5120 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5120
Whole Mouse Brain Taxonomy	cluster	0	5121 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5121
Whole Mouse Brain Taxonomy	cluster	0	5135 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5135
Whole Mouse Brain Taxonomy	cluster	0	5136 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5136
Whole Mouse Brain Taxonomy	cluster	0	5133 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5133
Whole Mouse Brain Taxonomy	cluster	0	5134 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5134
Whole Mouse Brain Taxonomy	cluster	0	5139 SPVI-SPVC Sall3 Nfib Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5139
Whole Mouse Brain Taxonomy	cluster	0	5137 SPVI-SPVC Sall3 Nfib Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5137
Whole Mouse Brain Taxonomy	cluster	0	5138 SPVI-SPVC Sall3 Nfib Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5138
Whole Mouse Brain Taxonomy	cluster	0	5131 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5131
Whole Mouse Brain Taxonomy	cluster	0	5132 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5132
Whole Mouse Brain Taxonomy	cluster	0	5130 SPVI-SPVC Sall3 Nfib Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5130
Whole Mouse Brain Taxonomy	cluster	0	5146 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5146
Whole Mouse Brain Taxonomy	cluster	0	5147 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5147
Whole Mouse Brain Taxonomy	cluster	0	5144 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5144
Whole Mouse Brain Taxonomy	cluster	0	5145 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5145
Whole Mouse Brain Taxonomy	cluster	0	5148 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5148
Whole Mouse Brain Taxonomy	cluster	0	5149 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5149
Whole Mouse Brain Taxonomy	cluster	0	5142 SPVI-SPVC Sall3 Nfib Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5142
Whole Mouse Brain Taxonomy	cluster	0	5143 SPVI-SPVC Sall3 Nfib Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5143
Whole Mouse Brain Taxonomy	cluster	0	5140 SPVI-SPVC Sall3 Nfib Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5140
Whole Mouse Brain Taxonomy	cluster	0	5141 SPVI-SPVC Sall3 Nfib Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5141
Whole Mouse Brain Taxonomy	cluster	0	5157 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5157
Whole Mouse Brain Taxonomy	cluster	0	5158 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5158
Whole Mouse Brain Taxonomy	cluster	0	5155 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5155
Whole Mouse Brain Taxonomy	cluster	0	5156 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5156
Whole Mouse Brain Taxonomy	cluster	0	5159 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5159
Whole Mouse Brain Taxonomy	cluster	0	5150 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5150
Whole Mouse Brain Taxonomy	cluster	0	5153 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5153
Whole Mouse Brain Taxonomy	cluster	0	5154 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5154
Whole Mouse Brain Taxonomy	cluster	0	5151 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5151
Whole Mouse Brain Taxonomy	cluster	0	5152 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5152
Whole Mouse Brain Taxonomy	cluster	0	5168 DCO Il22 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5168
Whole Mouse Brain Taxonomy	cluster	0	5169 DCO Il22 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5169
Whole Mouse Brain Taxonomy	cluster	0	5166 RO-RPA Pkd2l1 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5166
Whole Mouse Brain Taxonomy	cluster	0	5167 DCO Il22 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5167
Whole Mouse Brain Taxonomy	cluster	0	5160 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5160
Whole Mouse Brain Taxonomy	cluster	0	5161 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5161
Whole Mouse Brain Taxonomy	cluster	0	5164 RO-RPA Pkd2l1 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5164
Whole Mouse Brain Taxonomy	cluster	0	5165 RO-RPA Pkd2l1 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5165
Whole Mouse Brain Taxonomy	cluster	0	5162 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5162
Whole Mouse Brain Taxonomy	cluster	0	5163 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5163
Whole Mouse Brain Taxonomy	cluster	0	5179 CB PLI Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5179
Whole Mouse Brain Taxonomy	cluster	0	5177 CB PLI Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5177
Whole Mouse Brain Taxonomy	cluster	0	5178 CB PLI Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5178
Whole Mouse Brain Taxonomy	cluster	0	5171 DCO Il22 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5171
Whole Mouse Brain Taxonomy	cluster	0	5172 DCO Il22 Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5172
Whole Mouse Brain Taxonomy	cluster	0	5170 DCO Il22 Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5170
Whole Mouse Brain Taxonomy	cluster	0	5175 DCO Il22 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5175
Whole Mouse Brain Taxonomy	cluster	0	5176 DCO Il22 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5176
Whole Mouse Brain Taxonomy	cluster	0	5173 DCO Il22 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5173
Whole Mouse Brain Taxonomy	cluster	0	5174 DCO Il22 Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5174
Whole Mouse Brain Taxonomy	cluster	0	5188 CBX MLI Megf11 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5188
Whole Mouse Brain Taxonomy	cluster	0	5189 CBX MLI Megf11 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5189
Whole Mouse Brain Taxonomy	cluster	0	5182 CB PLI Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5182
Whole Mouse Brain Taxonomy	cluster	0	5183 CB PLI Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5183
Whole Mouse Brain Taxonomy	cluster	0	5180 CB PLI Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5180
Whole Mouse Brain Taxonomy	cluster	0	5181 CB PLI Gly-Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5181
Whole Mouse Brain Taxonomy	cluster	0	5186 CBX Golgi Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5186
Whole Mouse Brain Taxonomy	cluster	0	5187 CBX Golgi Gly-Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5187
Whole Mouse Brain Taxonomy	cluster	0	5184 CB PLI Gly-Gaba_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5184
Whole Mouse Brain Taxonomy	cluster	0	5185 CB PLI Gly-Gaba_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5185
Whole Mouse Brain Taxonomy	cluster	0	5190 CBX MLI Megf11 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5190
Whole Mouse Brain Taxonomy	cluster	0	5199 CB Granule Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5199
Whole Mouse Brain Taxonomy	cluster	0	5193 CBX Purkinje Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5193
Whole Mouse Brain Taxonomy	cluster	0	5194 CBX Purkinje Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5194
Whole Mouse Brain Taxonomy	cluster	0	5191 CBX MLI Megf11 Gaba_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5191
Whole Mouse Brain Taxonomy	cluster	0	5192 CBX MLI Cdh22 Gaba_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5192
Whole Mouse Brain Taxonomy	cluster	0	5197 CB Granule Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_5197
